,Area (m2),Property Type,Bedrooms,Bathrooms,Address,Law Document,Quarter,Year,Latitude,Longitude,Postal Code,Importance,Place Rank,City,Price (billion VND)
33496,116.0,4.0,4.0,2.0,6380.0,5.0,3.0,2020.0,21.07491719806205,105.7820768298828,12500.0,0.0534061638818951,26.0,1.0,23.0
12902,76.0,0.0,2.0,2.0,2317.0,4.0,4.0,2020.0,20.983687,105.848156,11617.0,0.0534061638818951,26.0,1.0,2.3
20252,51.0,3.0,3.0,3.0,5788.0,3.0,2.0,2019.0,20.99325,105.84958,11617.0,7.283054856179167e-05,30.0,1.0,2.3
34691,255.0,4.0,4.0,2.0,6977.0,5.0,3.0,2019.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,12.77
21961,26.0,3.0,4.0,2.0,2583.0,3.0,2.0,2019.0,21.01936,105.83297,10017.0,7.283054856179167e-05,30.0,1.0,2.8
29368,52.0,2.0,1.0,1.0,4508.0,6.0,4.0,2021.0,21.0012748,105.8393044,10181.0,0.3394014279868064,30.0,1.0,1.53
16565,45.0,3.0,4.0,2.0,2824.0,5.0,4.0,2022.0,21.0362368,105.7905825,10141.0,0.0534061638818951,26.0,1.0,4.9
35975,120.0,4.0,4.0,2.0,5290.0,5.0,1.0,2022.0,20.9906275,105.888584,11622.0,7.283054856179167e-05,30.0,1.0,13.0
28188,58.0,2.0,4.0,4.0,3769.0,3.0,4.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,5.8
26443,105.0,2.0,4.0,2.0,7213.0,5.0,2.0,2024.0,21.0349893,105.7938017,10141.0,7.283054856179167e-05,30.0,1.0,17.5
18716,40.0,3.0,4.0,2.0,2361.0,5.0,1.0,2020.0,21.0461113,105.7933552,10179.0,0.0534061638818951,26.0,1.0,8.0
19581,39.0,3.0,4.0,2.0,4159.0,5.0,2.0,2019.0,21.01952,105.8278,10178.0,7.283054856179167e-05,30.0,1.0,3.5
24772,50.0,2.0,4.0,2.0,2803.0,5.0,4.0,2021.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,9.3
21483,50.0,3.0,4.0,2.0,1833.0,5.0,2.0,2019.0,21.0303,105.78619,10192.0,0.0534061638818951,26.0,1.0,7.1
22437,81.0,3.0,3.0,3.0,2116.0,6.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,5.5
6389,48.0,2.0,2.0,2.0,1732.0,6.0,4.0,2022.0,10.812316151267522,106.63074018434465,72011.0,0.0534003669794765,26.0,0.0,3.5
33346,100.0,4.0,4.0,2.0,2686.0,5.0,4.0,2020.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,0.22
32986,200.0,4.0,4.0,5.0,4416.0,5.0,3.0,2021.0,20.9565397,105.7347061,10170.0,0.0534061638818951,26.0,1.0,0.5
28953,81.0,2.0,4.0,2.0,3705.0,5.0,2.0,2021.0,21.02763379601052,105.84164952065431,11018.0,7.283054856179167e-05,30.0,1.0,20.0
24475,141.0,2.0,8.0,8.0,5666.0,6.0,2.0,2022.0,21.031792,105.7884835,10141.0,0.0534061638818951,26.0,1.0,65.0
4447,73.3,2.0,2.0,2.0,1685.0,6.0,4.0,2023.0,10.811615381418704,106.69826677930236,72317.0,0.0534003669794765,26.0,0.0,10.7
9536,83.0,0.0,2.0,2.0,6365.0,5.0,1.0,2021.0,21.0811211,105.8180306,10206.0,0.0534061638818951,26.0,1.0,3.3
23716,22.0,2.0,4.0,2.0,1753.0,5.0,2.0,2024.0,10.7971686,106.6756073,72215.0,0.0534003669794765,26.0,1.0,3.9
19080,62.0,3.0,4.0,2.0,1438.0,3.0,2.0,2019.0,21.04807,105.80628,10072.0,0.0534061638818951,26.0,1.0,9.2
2059,66.63,0.0,2.0,2.0,6013.0,4.0,4.0,2022.0,10.741414649168512,106.6143745165711,73118.0,0.0534003669794765,26.0,0.0,4.24
22191,107.0,3.0,5.0,5.0,6744.0,5.0,2.0,2020.0,21.0040377,105.8482737,10181.0,0.3850986325550231,30.0,1.0,11.5
830,148.7,0.0,3.0,3.0,3266.0,4.0,3.0,2023.0,10.7745728,106.7248933,77000.0,0.0534003669794765,26.0,0.0,23.5
19603,32.0,3.0,3.0,2.0,3495.0,6.0,2.0,2019.0,21.03864,105.86956,11008.0,0.0400728305485618,27.0,1.0,2.55
3595,65.0,0.0,2.0,2.0,5809.0,4.0,3.0,2022.0,10.8358297,106.619436,71509.0,0.0534003669794765,26.0,0.0,2.4
24006,96.0,2.0,6.0,6.0,6902.0,6.0,3.0,2023.0,20.9852277,105.9318012,10000.0,0.0534061638818951,26.0,1.0,19.0
2901,79.0,0.0,3.0,2.0,5894.0,4.0,3.0,2022.0,10.7023175,106.6342245,71812.0,6.703364614323671e-05,30.0,0.0,2.45
22851,41.0,3.0,3.0,4.0,4395.0,3.0,2.0,2022.0,21.0139865,105.7971098,10055.0,0.0534061638818951,26.0,1.0,4.5
22092,45.0,3.0,4.0,2.0,4676.0,5.0,1.0,2020.0,21.0082189,105.8237484,10165.0,0.0534061638818951,26.0,1.0,7.3
32495,90.0,4.0,4.0,2.0,5518.0,3.0,4.0,2022.0,21.02893608357324,105.74246178511964,34000.0,0.0534061638818951,26.0,1.0,11.0
3153,91.0,0.0,3.0,2.0,6284.0,6.0,3.0,2022.0,10.729399137567697,106.62543616784974,73118.0,0.0534003669794765,26.0,0.0,2.4
18533,42.0,3.0,9.0,2.0,5283.0,3.0,1.0,2020.0,20.9807472,105.7788132,10162.0,7.283054856179167e-05,30.0,1.0,3.8
22963,155.0,3.0,4.0,2.0,5256.0,3.0,3.0,2022.0,21.0131659,105.8197605,10167.0,0.0400728305485618,27.0,1.0,39.5
11083,42.0,0.0,2.0,2.0,7231.0,6.0,2.0,2023.0,21.0653816,105.7794344,12500.0,7.283054856179167e-05,30.0,1.0,2.99
4433,121.1,2.0,4.0,3.0,6039.0,6.0,3.0,2023.0,10.7686529,106.6897474,70200.0,0.0534003669794765,26.0,0.0,21.0
23405,50.0,3.0,3.0,2.0,5737.0,6.0,4.0,2023.0,21.0108448,105.822425,10165.0,7.283054856179167e-05,30.0,1.0,1.89
25805,132.0,2.0,4.0,2.0,1944.0,6.0,2.0,2019.0,21.0142,105.9193,8443.0,7.283054856179167e-05,30.0,1.0,8.2
2889,73.0,0.0,2.0,2.0,3194.0,6.0,3.0,2022.0,10.8547943,106.6560591,71500.0,0.0534003669794765,26.0,0.0,2.3
6610,60.2,2.0,4.0,3.0,3174.0,6.0,3.0,2022.0,10.795975751463102,106.66598181311318,72215.0,0.0534003669794765,26.0,0.0,11.7
27280,44.0,2.0,4.0,2.0,5263.0,5.0,3.0,2022.0,21.0129882,105.820014,10165.0,7.283054856179167e-05,30.0,1.0,10.0
23122,55.0,3.0,12.0,2.0,5410.0,2.0,1.0,2023.0,21.0006046,105.8158204,10165.0,7.283054856179167e-05,30.0,1.0,10.5
20950,60.0,3.0,4.0,2.0,2649.0,5.0,2.0,2019.0,20.99935,105.82529,10165.0,7.283054856179167e-05,30.0,1.0,2.8
30672,40.0,2.0,3.0,3.0,7025.0,3.0,1.0,2020.0,20.9784143,105.8282959,11718.0,0.0534061638818951,26.0,1.0,5.2
24754,50.0,2.0,4.0,2.0,5618.0,5.0,4.0,2021.0,21.027964,105.8510132,11006.0,7.283054856179167e-05,30.0,1.0,65.0
22374,90.0,3.0,6.0,5.0,2838.0,6.0,1.0,2021.0,21.0641913,105.8097712,10206.0,0.0534061638818951,26.0,1.0,15.0
5987,121.1,2.0,2.0,2.0,5999.0,6.0,4.0,2022.0,10.865996993375198,106.59390888953668,71717.0,0.0534003669794765,26.0,0.0,5.75
35391,95.0,4.0,5.0,5.0,2939.0,3.0,4.0,2021.0,20.977862,105.7465724,10170.0,0.0534061638818951,26.0,1.0,9.999
3394,77.3,0.0,2.0,2.0,1226.0,4.0,2.0,2022.0,10.7225517,106.61897685,73118.0,0.0534003669794765,26.0,0.0,2.97
30145,80.0,2.0,20.0,21.0,5757.0,3.0,2.0,2024.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,26.0
35831,160.0,4.0,4.0,2.0,3585.0,5.0,2.0,2020.0,21.0186765,105.884813,11622.0,0.0534061638818951,26.0,1.0,14.5
24058,68.0,2.0,4.0,2.0,4396.0,3.0,2.0,2023.0,21.0181378,105.7932507,10037.0,7.283054856179167e-05,30.0,1.0,30.8
24883,105.0,2.0,4.0,2.0,1349.0,5.0,3.0,2021.0,21.0337815,105.8140539,10299.0,0.3534573782785076,30.0,1.0,26.0
21277,38.0,3.0,4.0,2.0,1980.0,5.0,2.0,2019.0,20.98507,105.84299,11617.0,0.0534061638818951,26.0,1.0,1.5
31023,90.0,2.0,4.0,2.0,4378.0,5.0,1.0,2022.0,21.0362368,105.7905825,10141.0,0.0534061638818951,26.0,1.0,40.0
10181,83.0,0.0,2.0,2.0,5167.0,6.0,2.0,2019.0,21.08275,105.71323,34000.0,0.0534061638818951,26.0,1.0,1.0
12786,75.0,0.0,2.0,2.0,3434.0,5.0,1.0,2021.0,21.0362368,105.7905825,10141.0,0.0534061638818951,26.0,1.0,3.25
23038,60.0,3.0,13.0,2.0,1430.0,2.0,4.0,2022.0,20.9878704,105.8183772,11718.0,7.283054856179167e-05,30.0,1.0,9.5
1501,70.0,0.0,2.0,2.0,4597.0,6.0,1.0,2023.0,10.822402567585597,106.70025025013274,72309.0,0.0534003669794765,26.0,0.0,3.43
15100,134.0,0.0,4.0,2.0,2241.0,5.0,3.0,2021.0,21.038275,105.7715517,10085.0,0.0534061638818951,26.0,1.0,0.29
10453,73.0,0.0,4.0,2.0,6914.0,5.0,2.0,2019.0,20.9736,105.83521,11718.0,0.0534061638818951,26.0,1.0,1.2
12546,77.0,0.0,3.0,2.0,7179.0,6.0,2.0,2021.0,21.0466859,105.7484181,34000.0,0.0534061638818951,26.0,1.0,1.8
31781,200.0,4.0,4.0,5.0,2690.0,4.0,2.0,2022.0,21.046958,105.7087128,34000.0,7.283054856179167e-05,30.0,1.0,13.0
24638,56.0,2.0,4.0,3.0,4388.0,3.0,4.0,2021.0,21.0414508,105.7863854,10179.0,0.0400728305485618,27.0,1.0,10.5
1594,57.0,0.0,2.0,1.0,3944.0,4.0,2.0,2023.0,10.713549169416382,106.73111698866953,72915.0,0.0534003669794765,26.0,0.0,2.89
13406,121.0,0.0,3.0,2.0,857.0,3.0,4.0,2020.0,21.0782925,105.7876639,12500.0,0.0534061638818951,26.0,1.0,0.27
24260,31.0,2.0,4.0,2.0,3790.0,5.0,4.0,2022.0,20.993382,105.8060427,10165.0,0.0534061638818951,26.0,1.0,14.0
16337,60.0,3.0,4.0,2.0,3041.0,3.0,1.0,2023.0,21.0458718,105.8676366,11008.0,7.283054856179167e-05,30.0,1.0,6.6
8342,19.6,2.0,2.0,2.0,4984.0,6.0,2.0,2022.0,10.8413287,106.65122135,71500.0,0.0534003669794765,26.0,0.0,3.0
19053,33.0,3.0,4.0,2.0,2659.0,5.0,2.0,2019.0,20.99906,105.8187,10165.0,7.283054856179167e-05,30.0,1.0,3.3
8872,56.0,0.0,2.0,2.0,3267.0,6.0,3.0,2022.0,21.0395659,105.7740712,10085.0,7.283054856179167e-05,30.0,1.0,2.3
10898,75.0,0.0,3.0,2.0,4270.0,4.0,4.0,2023.0,21.00440695406719,105.73755026505124,34000.0,9.99999999995449e-06,30.0,1.0,3.75
6688,50.4,2.0,4.0,4.0,7540.0,6.0,3.0,2022.0,10.696106579493453,106.74408025699572,10000.0,0.0534003669794765,26.0,0.0,4.8
35625,85.0,4.0,4.0,4.0,5536.0,3.0,1.0,2023.0,20.9903367,105.7827237,12011.0,0.0534061638818951,26.0,1.0,11.38
11392,108.0,0.0,3.0,2.0,1360.0,6.0,3.0,2022.0,21.0234709,105.7732633,10057.0,0.0400728305485618,27.0,1.0,3.35
7313,26.0,2.0,2.0,1.0,3980.0,6.0,3.0,2022.0,10.826942802811386,106.68994079827073,71409.0,0.0534003669794765,26.0,0.0,3.2
23800,65.0,2.0,10.0,6.0,2283.0,6.0,1.0,2024.0,21.0164718,105.8219245,10000.0,7.283054856179167e-05,30.0,1.0,28.0
10568,83.0,0.0,4.0,2.0,1745.0,5.0,3.0,2024.0,21.0506076,105.7909724,10065.0,0.0534061638818951,26.0,1.0,4.3
2873,95.0,0.0,3.0,2.0,6265.0,4.0,3.0,2022.0,10.81037675,106.79237515,71350.0,0.0534003669794765,26.0,0.0,3.55
32748,120.0,4.0,4.0,2.0,2929.0,3.0,1.0,2022.0,20.9874501,105.7385486,10170.0,0.0534061638818951,26.0,1.0,12.2
20682,62.0,3.0,3.0,4.0,349.0,3.0,2.0,2019.0,21.04632,105.80404,10072.0,7.283054856179167e-05,30.0,1.0,4.35
14179,153.0,0.0,4.0,2.0,1833.0,5.0,4.0,2022.0,21.0339527,105.7850022,10085.0,0.0400728305485618,27.0,1.0,7.747
26315,107.0,2.0,5.0,4.0,2148.0,3.0,2.0,2019.0,21.02919,105.83427,10346.0,7.283054856179167e-05,30.0,1.0,26.5
11671,70.75,0.0,2.0,2.0,893.0,6.0,2.0,2022.0,20.9588583,105.8424434,12506.0,0.0534061638818951,26.0,1.0,2.65
30686,96.0,2.0,4.0,2.0,2583.0,6.0,1.0,2020.0,21.0180725,105.8299495,10306.0,7.283054856179167e-05,30.0,1.0,0.55
35360,318.0,4.0,3.0,3.0,6958.0,3.0,4.0,2021.0,21.09318352429756,105.68192798792722,10000.0,0.0534061638818951,26.0,1.0,0.22
15498,80.0,3.0,4.0,2.0,1846.0,5.0,3.0,2024.0,21.041473,105.7771867,10065.0,7.283054856179167e-05,30.0,1.0,23.0
16341,40.0,3.0,4.0,2.0,2372.0,3.0,1.0,2023.0,20.9969929,105.8245131,10165.0,7.283054856179167e-05,30.0,1.0,5.98
22846,33.0,3.0,4.0,3.0,4620.0,5.0,2.0,2022.0,21.0348251,105.804521,10198.0,0.0534061638818951,26.0,1.0,3.5
18183,140.0,3.0,4.0,3.0,86.0,2.0,4.0,2020.0,21.0025996,105.8581235,11617.0,0.0400728305485618,27.0,1.0,4.6
11149,92.13,0.0,2.0,2.0,1156.0,6.0,1.0,2023.0,21.0180725,105.8299495,10306.0,7.283054856179167e-05,30.0,1.0,7.0
26771,105.0,2.0,16.0,2.0,2156.0,3.0,2.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,88.0
35902,80.0,4.0,4.0,2.0,2072.0,5.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,15.5
32814,111.0,4.0,4.0,2.0,906.0,5.0,4.0,2021.0,21.0472224,105.8466881,10266.0,0.0534061638818951,26.0,1.0,7.8
11946,50.0,0.0,2.0,1.0,6928.0,6.0,4.0,2021.0,20.99027852316928,105.75306605717772,10170.0,0.0534061638818951,26.0,1.0,0.26
10688,67.0,0.0,2.0,2.0,5717.0,6.0,2.0,2024.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,3.7
6710,43.1,2.0,2.0,2.0,4434.0,6.0,3.0,2022.0,10.744885863897462,106.66073415388446,73009.0,0.0534003669794765,26.0,0.0,4.2
33540,171.0,4.0,4.0,4.0,1882.0,3.0,3.0,2020.0,20.98313859152108,105.75154078410036,10170.0,0.0534061638818951,26.0,1.0,0.55
34124,200.0,4.0,4.0,2.0,4703.0,3.0,3.0,2019.0,21.093694908143828,105.6810841159912,10000.0,0.0534061638818951,26.0,1.0,0.19
33397,118.0,4.0,4.0,2.0,4159.0,5.0,3.0,2020.0,21.0180725,105.8299495,10306.0,7.283054856179167e-05,30.0,1.0,20.4
20444,40.0,3.0,4.0,2.0,2371.0,3.0,2.0,2019.0,20.99662,105.82843,10165.0,7.283054856179167e-05,30.0,1.0,5.0
31814,200.0,4.0,4.0,2.0,3657.0,5.0,1.0,2022.0,21.0732976,105.8010962,10206.0,7.283054856179167e-05,30.0,1.0,44.0
35044,100.0,4.0,4.0,2.0,2613.0,4.0,3.0,2020.0,20.9386292,105.787502,10170.0,0.0534061638818951,26.0,1.0,0.2
27348,300.0,2.0,4.0,2.0,6367.0,6.0,3.0,2022.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,110.0
28985,416.0,2.0,1.0,1.0,5267.0,3.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,220.0
22866,40.0,3.0,6.0,6.0,5142.0,6.0,2.0,2022.0,21.0025772,105.8465369,10181.0,0.3850986325550231,30.0,1.0,7.0
16924,92.0,3.0,17.0,17.0,5222.0,3.0,3.0,2022.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,20.5
8484,44.4,2.0,2.0,2.0,2477.0,6.0,1.0,2022.0,10.7912768806948,106.67888471181504,70150.0,0.0400670336461432,27.0,0.0,8.5
6721,92.0,2.0,1.0,1.0,3131.0,6.0,3.0,2022.0,10.80264805,106.6985129,72317.0,0.0534003669794765,26.0,0.0,15.0
16735,55.0,3.0,8.0,7.0,5263.0,6.0,3.0,2022.0,21.0129882,105.820014,10165.0,7.283054856179167e-05,30.0,1.0,17.4
22656,40.0,3.0,2.0,2.0,3853.0,3.0,4.0,2021.0,20.9863047,105.8073083,10135.0,0.0534061638818951,26.0,1.0,1.8
7527,55.7,2.0,2.0,2.0,6012.0,6.0,3.0,2022.0,10.81171454978576,106.62130076344064,71913.0,0.0534003669794765,26.0,0.0,4.9
14250,66.44,0.0,4.0,2.0,6094.0,5.0,1.0,2023.0,21.0279052,105.7263152,34000.0,0.0534061638818951,26.0,1.0,2.57
34773,284.0,4.0,5.0,5.0,4224.0,3.0,3.0,2019.0,21.0599324,105.78335889999994,12500.0,0.0534061638818951,26.0,1.0,22.0
20241,32.0,3.0,2.0,3.0,1117.0,3.0,2.0,2019.0,21.02441,105.82713,10178.0,7.283054856179167e-05,30.0,1.0,2.6
23806,63.0,2.0,4.0,2.0,3308.0,6.0,1.0,2024.0,20.9953813,105.8564134,11617.0,7.283054856179167e-05,30.0,1.0,26.0
11501,76.0,0.0,4.0,2.0,4479.0,5.0,3.0,2022.0,21.0407327,105.896559,8443.0,7.283054856179167e-05,30.0,1.0,2.3
10594,85.0,0.0,4.0,2.0,6376.0,5.0,3.0,2024.0,21.0634093,105.7952744,10264.0,0.0534061638818951,26.0,1.0,8.0
23667,25.0,2.0,4.0,2.0,3653.0,5.0,3.0,2024.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,17.0
22914,35.0,3.0,3.0,3.0,2311.0,3.0,3.0,2022.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,4.1
12157,45.0,0.0,1.0,1.0,2686.0,4.0,4.0,2021.0,20.9634894669088,105.82691862592772,11718.0,0.0534061638818951,26.0,1.0,0.75
5279,42.2,2.0,1.0,2.0,5881.0,6.0,4.0,2022.0,10.77963417432364,106.64726267148228,72117.0,0.0534003669794765,26.0,0.0,5.5
28397,105.0,2.0,3.0,2.0,1360.0,3.0,3.0,2021.0,21.0923613,105.7817131,11909.0,0.0534061638818951,26.0,1.0,3.3
28789,175.0,2.0,3.0,2.0,491.0,5.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,5.9
34746,200.0,4.0,4.0,2.0,4494.0,3.0,3.0,2019.0,21.093744081277595,105.68072635828857,10000.0,0.0534061638818951,26.0,1.0,0.23
9987,110.0,0.0,4.0,2.0,6367.0,5.0,2.0,2019.0,21.06428,105.80627,10206.0,7.283054856179167e-05,30.0,1.0,0.33
27220,107.0,2.0,5.0,2.0,1063.0,3.0,4.0,2022.0,20.9950182,105.8084664,10165.0,0.2956937333713118,30.0,1.0,16.0
14527,118.0,0.0,4.0,2.0,6376.0,5.0,3.0,2024.0,21.0634093,105.7952744,10264.0,0.0534061638818951,26.0,1.0,11.0
23160,38.0,3.0,5.0,2.0,5381.0,3.0,1.0,2023.0,21.0083647,105.8180219,10165.0,7.283054856179167e-05,30.0,1.0,5.3
2206,57.0,0.0,2.0,1.0,5457.0,4.0,4.0,2022.0,10.8617782,106.6671504,71514.0,0.0534003669794765,26.0,0.0,2.35
13800,79.0,0.0,2.0,2.0,3710.0,6.0,4.0,2021.0,21.0430381,105.9016891,8443.0,0.0534061638818951,26.0,1.0,1.7
34992,61.0,4.0,4.0,2.0,5679.0,6.0,2.0,2020.0,20.9998093,105.845367,10999.0,9.99999999995449e-06,30.0,1.0,3.2
23678,62.0,2.0,4.0,2.0,4364.0,5.0,3.0,2024.0,21.0433435,105.7862406,10065.0,7.283054856179167e-05,30.0,1.0,13.5
31199,91.0,2.0,4.0,2.0,1412.0,3.0,4.0,2022.0,21.0371784,105.8730678,11023.0,0.0534061638818951,26.0,1.0,13.0
3745,56.0,0.0,1.0,1.0,6387.0,6.0,3.0,2022.0,10.843186169347126,106.61525982304693,71507.0,0.0534003669794765,26.0,0.0,1.9
6044,15.0,2.0,2.0,3.0,4914.0,6.0,4.0,2022.0,10.7697971,106.67102675,72406.0,0.0534003669794765,26.0,0.0,3.1
32200,200.0,4.0,4.0,2.0,6833.0,3.0,2.0,2019.0,21.09398,105.68779,10000.0,0.0534061638818951,26.0,1.0,0.18
13429,100.0,0.0,4.0,2.0,3541.0,3.0,1.0,2021.0,21.0239665,105.8307424,10081.0,0.0534061638818951,26.0,1.0,1.9
4607,41.0,2.0,2.0,2.0,7450.0,6.0,1.0,2023.0,10.844316735437785,106.61006431299836,71507.0,0.0534003669794765,26.0,0.0,3.0
175,70.0,0.0,2.0,2.0,1226.0,4.0,4.0,2023.0,10.7178648,106.6191856,73118.0,0.0534003669794765,26.0,0.0,2.94
2878,69.0,0.0,2.0,2.0,3194.0,4.0,3.0,2022.0,10.8547943,106.6560591,71500.0,0.0534003669794765,26.0,0.0,2.25
14446,78.0,0.0,4.0,2.0,6365.0,5.0,2.0,2024.0,21.0596756,105.8040796,10264.0,0.0534061638818951,26.0,1.0,6.0
2533,59.0,0.0,2.0,2.0,6002.0,5.0,4.0,2022.0,10.6892237,106.5827073791761,10000.0,0.1067337003128099,22.0,0.0,2.72
15090,60.0,0.0,2.0,1.0,1944.0,6.0,2.0,2021.0,21.009923241962127,105.9402898673096,8443.0,0.0534061638818951,26.0,1.0,0.24
23381,90.0,3.0,2.0,2.0,2864.0,6.0,4.0,2023.0,21.0153717,105.8128851,10167.0,7.283054856179167e-05,30.0,1.0,2.65
845,135.8,0.0,4.0,3.0,3923.0,3.0,3.0,2023.0,10.7912672,106.7183182,71108.0,0.0534003669794765,26.0,0.0,14.0
9051,64.0,0.0,2.0,2.0,5904.0,6.0,2.0,2022.0,20.9461418,105.8554513,12506.0,7.283054856179167e-05,30.0,1.0,1.8
25225,36.0,2.0,3.0,4.0,793.0,3.0,3.0,2020.0,21.052078,105.8054458,10072.0,7.283054856179167e-05,30.0,1.0,4.7
7290,133.3,2.0,4.0,3.0,1248.0,6.0,3.0,2022.0,10.8608736,106.6865958,71514.0,6.703364614323671e-05,30.0,0.0,6.49
22117,40.0,3.0,4.0,3.0,5229.0,3.0,1.0,2020.0,21.0117945,105.8259639,10306.0,7.283054856179167e-05,30.0,1.0,4.1
2214,67.0,0.0,2.0,2.0,6265.0,6.0,4.0,2022.0,10.81037675,106.79237515,71350.0,0.0534003669794765,26.0,0.0,2.94
4430,83.6,2.0,4.0,3.0,7152.0,6.0,3.0,2023.0,10.7566442,106.7149673,72800.0,0.0534003669794765,26.0,0.0,6.0
33849,120.0,4.0,4.0,2.0,2104.0,5.0,4.0,2019.0,21.022736,105.8019441,10298.0,7.283054856179167e-05,30.0,1.0,11.5
6757,96.0,2.0,7.0,7.0,4666.0,6.0,3.0,2022.0,10.831413852564646,106.66852185074352,72100.0,0.0534003669794765,26.0,0.0,11.7
1291,68.0,0.0,2.0,2.0,1603.0,4.0,1.0,2023.0,10.7440413,106.6729433,73009.0,6.703364614323671e-05,30.0,0.0,2.8
20260,40.0,3.0,4.0,2.0,6914.0,5.0,2.0,2019.0,20.9736,105.83521,11718.0,0.0534061638818951,26.0,1.0,2.65
32486,83.0,4.0,4.0,2.0,5289.0,6.0,4.0,2022.0,20.9679754,105.8084823,10136.0,0.0534061638818951,26.0,1.0,11.5
23869,61.0,2.0,4.0,2.0,2361.0,5.0,4.0,2023.0,21.0461038,105.7993608,10072.0,7.283054856179167e-05,30.0,1.0,12.5
19810,70.0,3.0,4.0,4.0,6207.0,3.0,2.0,2019.0,21.05131,105.81157,10072.0,7.283054856179167e-05,30.0,1.0,4.9
13674,150.0,0.0,4.0,2.0,2138.0,5.0,3.0,2021.0,21.027964,105.8510132,11006.0,7.283054856179167e-05,30.0,1.0,84.0
12995,88.0,0.0,4.0,2.0,492.0,5.0,4.0,2020.0,20.9972163,105.8028779,10055.0,7.283054856179167e-05,30.0,1.0,2.99
20729,53.0,3.0,4.0,2.0,7109.0,5.0,2.0,2019.0,21.00976,105.86046,10078.0,0.0534061638818951,26.0,1.0,5.3
34389,65.0,4.0,4.0,2.0,5324.0,5.0,3.0,2019.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,12.5
30987,280.0,2.0,4.0,2.0,7365.0,5.0,4.0,2021.0,21.017578,105.7976787,10055.0,0.0534061638818951,26.0,1.0,107.0
22738,50.0,3.0,5.0,4.0,4413.0,3.0,1.0,2022.0,21.0232671,105.7946587,10079.0,7.283054856179167e-05,30.0,1.0,4.3
25505,50.0,2.0,4.0,2.0,2249.0,5.0,2.0,2019.0,21.01952,105.8278,10178.0,7.283054856179167e-05,30.0,1.0,4.1
30261,65.0,2.0,4.0,2.0,2315.0,5.0,2.0,2019.0,20.96631,105.83585,11718.0,0.0534061638818951,26.0,1.0,3.65
2145,60.0,0.0,2.0,1.0,4048.0,4.0,4.0,2022.0,10.727759665531176,106.67811198838638,72400.0,0.0534003669794765,26.0,0.0,3.0
16681,41.0,3.0,3.0,4.0,2388.0,6.0,3.0,2022.0,20.9830889,105.8123415,10135.0,7.283054856179167e-05,30.0,1.0,11.0
16020,38.0,3.0,3.0,4.0,4135.0,3.0,3.0,2023.0,21.0764202,105.8260943,10219.0,7.283054856179167e-05,30.0,1.0,3.79
21350,30.0,3.0,2.0,3.0,4241.0,3.0,2.0,2019.0,21.03499,105.81018,10303.0,7.283054856179167e-05,30.0,1.0,2.65
32033,122.0,4.0,4.0,6.0,2102.0,3.0,3.0,2020.0,20.9959819,105.8097244,10165.0,0.0534061638818951,26.0,1.0,11.768
4033,53.0,0.0,1.0,1.0,4269.0,6.0,2.0,2022.0,10.79854277384178,106.68803925566876,72210.0,0.0534003669794765,26.0,0.0,2.65
6849,114.0,2.0,3.0,6.0,1465.0,6.0,3.0,2022.0,10.819125695761928,106.58720618188738,71914.0,0.0534003669794765,26.0,0.0,13.0
32336,177.0,4.0,4.0,2.0,5532.0,6.0,3.0,2023.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,26.8
27296,92.0,2.0,6.0,2.0,7216.0,3.0,3.0,2022.0,21.0319529,105.7995321,10198.0,7.283054856179167e-05,30.0,1.0,17.0
7897,64.9,2.0,3.0,2.0,1671.0,6.0,3.0,2022.0,10.759235261731268,106.62155594374454,73118.0,0.0534003669794765,26.0,0.0,5.2
29237,33.0,2.0,4.0,2.0,5665.0,3.0,4.0,2021.0,21.031792,105.7884835,10141.0,0.0534061638818951,26.0,1.0,2.7
4209,45.0,2.0,3.0,3.0,7441.0,6.0,2.0,2023.0,10.836892537074329,106.62517308472896,71509.0,0.0534003669794765,26.0,0.0,3.5
1316,82.0,0.0,2.0,2.0,5096.0,4.0,1.0,2023.0,10.7233718,106.65260299856163,72900.0,6.703364614323671e-05,30.0,0.0,4.2
